its_d_aud_tkdzkz.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_tkdzkz_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_tkdzkz.object_audit_id -> its_cli.id  [its_d_aud_tkdzkz_object_audit_id_its_cli_fk]
its_d_aud_tkdzkz.object_auditor_id -> its_cli.id  [its_d_aud_tkdzkz_object_auditor_id_its_cli_fk]
its_d_aud_tkdzkz.project_id -> projects.id  [its_d_aud_tkdzkz_project_id_projects_fk]
its_d_aud_tkdzkz.representative_id -> users.id  [its_d_aud_tkdzkz_representative_id_users_fk]
its_d_aud_tkdzkz.req_id -> its_req.id  [its_d_aud_tkdzkz_req_id_its_req_fk]
its_d_aud_tkdzkz.staff_position_id -> staff_position.id  [its_d_aud_tkdzkz_staff_position_id_staff_position_fk]
its_d_aud_tkdzkz.users_companies_id -> users_companies.id  [its_d_aud_tkdzkz_users_companies_id_users_companies_fk]
its_d_aud_tkdzkz_audit.company_id -> companies.id  [its_d_aud_tkdzkz_audit_company_id_companies_fk]
its_d_aud_tkdzkz_audit.fio -> users.id  [its_d_aud_tkdzkz_audit_fio_users_fk]
its_d_aud_tkdzkz_audit.its_d_aud_ivir_id -> its_d_aud_ivi.id  [its_d_aud_tkdzkz_audit_its_d_aud_ivir_id_its_d_aud_ivi_fk]
its_d_aud_tkdzkz_audit.its_d_aud_tkds_id -> its_d_aud_tkds.id  [its_d_aud_tkdzkz_audit_its_d_aud_tkds_id_its_d_aud_tkds_fk]
its_d_aud_tkdzkz_audit.its_d_aud_tkdzkz_id -> its_d_aud_tkdzkz.id  [its_d_aud_tkdzkz_audit_its_d_aud_tkdzkz_id_its_d_aud_tkdzkz_fk]
its_d_aud_tkdzkz_audit.staff_id -> hr_position.id  [its_d_aud_tkdzkz_audit_staff_id_hr_position_fk]
its_d_aud_tkdzkz_question.answer -> its_d_ref_resident.id  [its_d_aud_tkdzkz_question_answer_its_d_ref_resident_fk]
its_d_aud_tkdzkz_question.its_d_aud_tkdzkz_id -> its_d_aud_tkdzkz.id  [its_d_aud_tkdzkz_question_its_d_aud_tkdzkz_id_its_d_aud_tkdz_fk]
its_d_aud_tkdzkz_question.npalink -> its_r_npa.id  [its_d_aud_tkdzkz_question_npalink_its_r_npa_fk]
its_d_aud_tkdzkz_resp.its_d_aud_tkds_id -> its_d_aud_tkds.id  [its_d_aud_tkdzkz_resp_its_d_aud_tkds_id_its_d_aud_tkds_fk]
its_d_aud_tkdzkz_resp.its_d_aud_tkdzkz_id -> its_d_aud_tkdzkz.id  [its_d_aud_tkdzkz_resp_its_d_aud_tkdzkz_id_its_d_aud_tkdzkz_fk]
its_d_aud_tkdzkz_resp.link_id -> its_r_npa.id  [its_d_aud_tkdzkz_resp_link_id_its_r_npa_fk]
its_d_aud_tkdzkz_resp.responce_id -> its_r_responce.id  [its_d_aud_tkdzkz_resp_responce_id_its_r_responce_fk]
its_d_aud_tkz.company_id -> companies.id  [its_d_aud_tkz_company_id_companies_fk]
its_d_aud_tkz.created_by -> users.id  [its_d_aud_tkz_created_by_users_fk]
its_d_aud_tkz.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_tkz_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_tkz.object_auditor_id -> its_cli.id  [its_d_aud_tkz_object_auditor_id_its_cli_fk]
its_d_aud_tkz.project_id -> projects.id  [its_d_aud_tkz_project_id_projects_fk]
its_d_aud_tkz.representative_id -> users.id  [its_d_aud_tkz_representative_id_users_fk]
its_d_aud_tkz.req_id -> its_req.id  [its_d_aud_tkz_req_id_its_req_fk]
its_d_aud_tkz.staff_position_id -> staff_position.id  [its_d_aud_tkz_staff_position_id_staff_position_fk]
its_d_aud_tkz.users_companies_id -> users_companies.id  [its_d_aud_tkz_users_companies_id_users_companies_fk]
its_d_aud_tkz_audit.company_id -> companies.id  [its_d_aud_tkz_audit_company_id_companies_fk]
its_d_aud_tkz_audit.fio -> users.id  [its_d_aud_tkz_audit_fio_users_fk]
its_d_aud_tkz_audit.its_d_aud_tkdc_id -> its_d_aud_tkdc.id  [its_d_aud_tkz_audit_its_d_aud_tkdc_id_its_d_aud_tkdc_fk]
its_d_aud_tkz_audit.its_d_aud_tkz_id -> its_d_aud_tkz.id  [its_d_aud_tkz_audit_its_d_aud_tkz_id_its_d_aud_tkz_fk]
its_d_aud_tkz_audit.staff_id -> hr_position.id  [its_d_aud_tkz_audit_staff_id_hr_position_fk]
its_d_aud_tkz_resp.its_d_aud_tkdc_id -> its_d_aud_tkdc.id  [its_d_aud_tkz_resp_its_d_aud_tkdc_id_its_d_aud_tkdc_fk]
its_d_aud_tkz_resp.its_d_aud_tkz_id -> its_d_aud_tkz.id  [its_d_aud_tkz_resp_its_d_aud_tkz_id_its_d_aud_tkz_fk]
its_d_aud_tkz_resp.link_id -> its_r_npa.id  [its_d_aud_tkz_resp_link_id_its_r_npa_fk]
its_d_aud_tkz_resp.responce_id -> its_r_responce.id  [its_d_aud_tkz_resp_responce_id_its_r_responce_fk]
its_d_aud_vcfifo.company_id -> companies.id  [its_d_aud_vcfifo_company_id_companies_fk]
its_d_aud_vcfifo.created_by -> users.id  [its_d_aud_vcfifo_created_by_users_fk]
its_d_aud_vcfifo.object_audit_id -> its_cli.id  [its_d_aud_vcfifo_object_audit_id_its_cli_fk]
its_d_aud_vcfifo.project_id -> projects.id  [its_d_aud_vcfifo_project_id_projects_fk]
its_d_aud_vcfifo.representative_id -> users.id  [its_d_aud_vcfifo_representative_id_users_fk]
its_d_aud_vcfifo.req_id -> its_req.id  [its_d_aud_vcfifo_req_id_its_req_fk]
its_d_aud_vcfifo.staff_position_id -> staff_position.id  [its_d_aud_vcfifo_staff_position_id_staff_position_fk]
its_d_aud_vcfifo.users_companies_id -> users_companies.id  [its_d_aud_vcfifo_users_companies_id_users_companies_fk]
its_d_aud_vcfifo_audit.company_id -> companies.id  [its_d_aud_vcfifo_audit_company_id_companies_fk]
its_d_aud_vcfifo_audit.fio -> users.id  [its_d_aud_vcfifo_audit_fio_users_fk]
its_d_aud_vcfifo_audit.its_d_aud_vsds_id -> its_d_aud_vsds.id  [its_d_aud_vcfifo_audit_its_d_aud_vsds_id_its_d_aud_vsds_fk]
its_d_aud_vcfifo_audit.staff_id -> hr_position.id  [its_d_aud_vcfifo_audit_staff_id_hr_position_fk]
its_d_aud_vcfifo_indicators.its_d_aud_vsds_id -> its_d_aud_vsds.id  [its_d_aud_vcfifo_indicators_its_d_aud_vsds_id_its_d_aud_vsds_fk]
its_d_aud_vfifo.company_id -> companies.id  [its_d_aud_vfifo_company_id_companies_fk]
its_d_aud_vfifo.created_by -> users.id  [its_d_aud_vfifo_created_by_users_fk]
its_d_aud_vfifo.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_vfifo_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_vfifo.object_audit_id -> its_cli.id  [its_d_aud_vfifo_object_audit_id_its_cli_fk]
its_d_aud_vfifo.project_id -> projects.id  [its_d_aud_vfifo_project_id_projects_fk]
its_d_aud_vfifo.representative_id -> users.id  [its_d_aud_vfifo_representative_id_users_fk]
its_d_aud_vfifo.req_id -> its_req.id  [its_d_aud_vfifo_req_id_its_req_fk]
its_d_aud_vfifo.staff_position_id -> staff_position.id  [its_d_aud_vfifo_staff_position_id_staff_position_fk]
its_d_aud_vfifo.users_companies_id -> users_companies.id  [its_d_aud_vfifo_users_companies_id_users_companies_fk]
its_d_aud_vfifo_audit.company_id -> companies.id  [its_d_aud_vfifo_audit_company_id_companies_fk]
its_d_aud_vfifo_audit.fio -> users.id  [its_d_aud_vfifo_audit_fio_users_fk]
its_d_aud_vfifo_audit.its_d_aud_bzk_id -> its_d_aud_bzk.id  [its_d_aud_vfifo_audit_its_d_aud_bzk_id_its_d_aud_bzk_fk]
its_d_aud_vfifo_audit.its_d_aud_vfifo_id -> its_d_aud_vfifo.id  [its_d_aud_vfifo_audit_its_d_aud_vfifo_id_its_d_aud_vfifo_fk]
its_d_aud_vfifo_audit.staff_id -> hr_position.id  [its_d_aud_vfifo_audit_staff_id_hr_position_fk]
its_d_aud_vfifo_rewards.its_d_aud_vfifo_id -> its_d_aud_vfifo.id  [its_d_aud_vfifo_rewards_its_d_aud_vfifo_id_its_d_aud_vfifo_fk]
its_d_aud_viol.its_d_aud_id -> its_d_aud.id  [its_d_aud_viol_its_d_aud_id_its_d_aud_fk]
its_d_aud_viol.outcome_id -> its_r_aud_type_cons_viol.id  [its_d_aud_viol_outcome_id_its_r_aud_type_cons_viol_fk]
its_d_aud_viol.risk_obj_type_id -> its_r_aud_risk_obj_type.id  [its_d_aud_viol_risk_obj_type_id_its_r_aud_risk_obj_type_fk]
its_d_aud_viol.type_id -> its_r_aud_type_cons_viol.id  [its_d_aud_viol_type_id_its_r_aud_type_cons_viol_fk]
its_d_aud_violation.company_id -> companies.id  [its_d_aud_violation_company_id_companies_fk]
its_d_aud_violation.created_by -> users.id  [its_d_aud_violation_created_by_users_fk]
its_d_aud_violation.doc_priority_id -> its_r_aud_doc_priority.id  [its_d_aud_violation_doc_priority_id_its_r_aud_doc_priority_fk]
its_d_aud_violation.its_d_aud_id -> its_d_aud.id  [its_d_aud_violation_its_d_aud_id_its_d_aud_fk]
its_d_aud_violation.project_id -> projects.id  [its_d_aud_violation_project_id_projects_fk]
its_d_aud_violation.representative_id -> users.id  [its_d_aud_violation_representative_id_users_fk]
its_d_aud_violation.req_id -> its_req.id  [its_d_aud_violation_req_id_its_req_fk]
its_d_aud_violation.staff_position_id -> staff_position.id  [its_d_aud_violation_staff_position_id_staff_position_fk]
its_d_aud_violation.users_companies_id -> users_companies.id  [its_d_aud_violation_users_companies_id_users_companies_fk]
its_d_aud_vsao.company_id -> companies.id  [its_d_aud_vsao_company_id_companies_fk]
its_d_aud_vsao.created_by -> users.id  [its_d_aud_vsao_created_by_users_fk]
its_d_aud_vsao.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_vsao_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_vsao.object_audit_id -> its_cli.id  [its_d_aud_vsao_object_audit_id_its_cli_fk]
its_d_aud_vsao.project_id -> projects.id  [its_d_aud_vsao_project_id_projects_fk]
its_d_aud_vsao.representative_id -> users.id  [its_d_aud_vsao_representative_id_users_fk]
its_d_aud_vsao.req_id -> its_req.id  [its_d_aud_vsao_req_id_its_req_fk]
its_d_aud_vsao.staff_position_id -> staff_position.id  [its_d_aud_vsao_staff_position_id_staff_position_fk]
its_d_aud_vsao.users_companies_id -> users_companies.id  [its_d_aud_vsao_users_companies_id_users_companies_fk]
its_d_aud_vsao_audit.company_id -> companies.id  [its_d_aud_vsao_audit_company_id_companies_fk]
its_d_aud_vsao_audit.fio -> users.id  [its_d_aud_vsao_audit_fio_users_fk]
its_d_aud_vsao_audit.its_d_aud_ivir_id -> its_d_aud_ivi.id  [its_d_aud_vsao_audit_its_d_aud_ivir_id_its_d_aud_ivi_fk]
its_d_aud_vsao_audit.its_d_aud_vsao_id -> its_d_aud_vsao.id  [its_d_aud_vsao_audit_its_d_aud_vsao_id_its_d_aud_vsao_fk]
its_d_aud_vsao_audit.staff_id -> hr_position.id  [its_d_aud_vsao_audit_staff_id_hr_position_fk]
its_d_aud_vsao_indicators.its_d_aud_vsao_id -> its_d_aud_vsao.id  [its_d_aud_vsao_indicators_its_d_aud_vsao_id_its_d_aud_vsao_fk]
its_d_aud_vschak.company_id -> companies.id  [its_d_aud_vschak_company_id_companies_fk]
its_d_aud_vschak.created_by -> users.id  [its_d_aud_vschak_created_by_users_fk]
its_d_aud_vschak.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_vschak_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_vschak.object_audit_id -> its_cli.id  [its_d_aud_vschak_object_audit_id_its_cli_fk]
its_d_aud_vschak.project_id -> projects.id  [its_d_aud_vschak_project_id_projects_fk]
its_d_aud_vschak.representative_id -> users.id  [its_d_aud_vschak_representative_id_users_fk]
its_d_aud_vschak.req_id -> its_req.id  [its_d_aud_vschak_req_id_its_req_fk]
its_d_aud_vschak.staff_position_id -> staff_position.id  [its_d_aud_vschak_staff_position_id_staff_position_fk]
its_d_aud_vschak.users_companies_id -> users_companies.id  [its_d_aud_vschak_users_companies_id_users_companies_fk]
its_d_aud_vschak_audit.company_id -> companies.id  [its_d_aud_vschak_audit_company_id_companies_fk]
its_d_aud_vschak_audit.fio -> users.id  [its_d_aud_vschak_audit_fio_users_fk]
its_d_aud_vschak_audit.its_d_aud_ivir_id -> its_d_aud_ivi.id  [its_d_aud_vschak_audit_its_d_aud_ivir_id_its_d_aud_ivi_fk]
its_d_aud_vschak_audit.its_d_aud_vschak_id -> its_d_aud_vschak.id  [its_d_aud_vschak_audit_its_d_aud_vschak_id_its_d_aud_vschak_fk]
its_d_aud_vschak_audit.staff_id -> hr_position.id  [its_d_aud_vschak_audit_staff_id_hr_position_fk]
its_d_aud_vschak_indicators.its_d_aud_vschak_id -> its_d_aud_vschak.id  [its_d_aud_vschak_indicators_its_d_aud_vschak_id_its_d_aud_vs_fk]
its_d_aud_vsda.company_id -> companies.id  [its_d_aud_vsda_company_id_companies_fk]
its_d_aud_vsda.created_by -> users.id  [its_d_aud_vsda_created_by_users_fk]
its_d_aud_vsda.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_vsda_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_vsda.object_audit_id -> its_cli.id  [its_d_aud_vsda_object_audit_id_its_cli_fk]
its_d_aud_vsda.project_id -> projects.id  [its_d_aud_vsda_project_id_projects_fk]
its_d_aud_vsda.representative_id -> users.id  [its_d_aud_vsda_representative_id_users_fk]
its_d_aud_vsda.req_id -> its_req.id  [its_d_aud_vsda_req_id_its_req_fk]
its_d_aud_vsda.staff_position_id -> staff_position.id  [its_d_aud_vsda_staff_position_id_staff_position_fk]
its_d_aud_vsda.users_companies_id -> users_companies.id  [its_d_aud_vsda_users_companies_id_users_companies_fk]
its_d_aud_vsda_audit.company_id -> companies.id  [its_d_aud_vsda_audit_company_id_companies_fk]
its_d_aud_vsda_audit.fio -> users.id  [its_d_aud_vsda_audit_fio_users_fk]
its_d_aud_vsda_audit.its_d_aud_vfifo_id -> its_d_aud_vfifo.id  [its_d_aud_vsda_audit_its_d_aud_vfifo_id_its_d_aud_vfifo_fk]
its_d_aud_vsda_audit.its_d_aud_vsda_id -> its_d_aud_vsda.id  [its_d_aud_vsda_audit_its_d_aud_vsda_id_its_d_aud_vsda_fk]
its_d_aud_vsda_audit.staff_id -> hr_position.id  [its_d_aud_vsda_audit_staff_id_hr_position_fk]
its_d_aud_vsda_indicators.its_d_aud_vsao_id -> its_d_aud_vsao.id  [its_d_aud_vsda_indicators_its_d_aud_vsao_id_its_d_aud_vsao_fk]
its_d_aud_vsda_indicators.its_d_aud_vsda_id -> its_d_aud_vsda.id  [its_d_aud_vsda_indicators_its_d_aud_vsda_id_its_d_aud_vsda_fk]
its_d_aud_vsda_indicators.its_d_aud_vsdzkz_id -> its_d_aud_vsdzkz.id  [its_d_aud_vsda_indicators_its_d_aud_vsdzkz_id_its_d_aud_vsdz_fk]
its_d_aud_vsds.company_id -> companies.id  [its_d_aud_vsds_company_id_companies_fk]
its_d_aud_vsds.created_by -> users.id  [its_d_aud_vsds_created_by_users_fk]
its_d_aud_vsds.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_vsds_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_vsds.object_audit_id -> its_cli.id  [its_d_aud_vsds_object_audit_id_its_cli_fk]
its_d_aud_vsds.project_id -> projects.id  [its_d_aud_vsds_project_id_projects_fk]
its_d_aud_vsds.representative_id -> users.id  [its_d_aud_vsds_representative_id_users_fk]
its_d_aud_vsds.req_id -> its_req.id  [its_d_aud_vsds_req_id_its_req_fk]
its_d_aud_vsds.staff_position_id -> staff_position.id  [its_d_aud_vsds_staff_position_id_staff_position_fk]
its_d_aud_vsds.users_companies_id -> users_companies.id  [its_d_aud_vsds_users_companies_id_users_companies_fk]
its_d_aud_vsds_audit.company_id -> companies.id  [its_d_aud_vsds_audit_company_id_companies_fk]
its_d_aud_vsds_audit.fio -> users.id  [its_d_aud_vsds_audit_fio_users_fk]
its_d_aud_vsds_audit.its_d_aud_isdzkz_id -> its_d_aud_isdzkz.id  [its_d_aud_vsds_audit_its_d_aud_isdzkz_id_its_d_aud_isdzkz_fk]
its_d_aud_vsds_audit.its_d_aud_ivi_id -> its_d_aud_ivi.id  [its_d_aud_vsds_audit_its_d_aud_ivi_id_its_d_aud_ivi_fk]
its_d_aud_vsds_audit.its_d_aud_pds_id -> its_d_aud_pds.id  [its_d_aud_vsds_audit_its_d_aud_pds_id_its_d_aud_pds_fk]
its_d_aud_vsds_audit.its_d_aud_vsds_id -> its_d_aud_vsds.id  [its_d_aud_vsds_audit_its_d_aud_vsds_id_its_d_aud_vsds_fk]
its_d_aud_vsds_audit.staff_id -> hr_position.id  [its_d_aud_vsds_audit_staff_id_hr_position_fk]
its_d_aud_vsds_indicators.its_d_aud_vsds_id -> its_d_aud_vsds.id  [its_d_aud_vsds_indicators_its_d_aud_vsds_id_its_d_aud_vsds_fk]
its_d_aud_vsdzkz.company_id -> companies.id  [its_d_aud_vsdzkz_company_id_companies_fk]
its_d_aud_vsdzkz.created_by -> users.id  [its_d_aud_vsdzkz_created_by_users_fk]
its_d_aud_vsdzkz.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_vsdzkz_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_vsdzkz.object_audit_id -> its_cli.id  [its_d_aud_vsdzkz_object_audit_id_its_cli_fk]
its_d_aud_vsdzkz.project_id -> projects.id  [its_d_aud_vsdzkz_project_id_projects_fk]
its_d_aud_vsdzkz.representative_id -> users.id  [its_d_aud_vsdzkz_representative_id_users_fk]
its_d_aud_vsdzkz.req_id -> its_req.id  [its_d_aud_vsdzkz_req_id_its_req_fk]
its_d_aud_vsdzkz.staff_position_id -> staff_position.id  [its_d_aud_vsdzkz_staff_position_id_staff_position_fk]
its_d_aud_vsdzkz.users_companies_id -> users_companies.id  [its_d_aud_vsdzkz_users_companies_id_users_companies_fk]
its_d_aud_vsdzkz_audit.company_id -> companies.id  [its_d_aud_vsdzkz_audit_company_id_companies_fk]
its_d_aud_vsdzkz_audit.fio -> users.id  [its_d_aud_vsdzkz_audit_fio_users_fk]
its_d_aud_vsdzkz_audit.its_d_aud_vsdzkz_id -> its_d_aud_vsdzkz.id  [its_d_aud_vsdzkz_audit_its_d_aud_vsdzkz_id_its_d_aud_vsdzkz_fk]
its_d_aud_vsdzkz_audit.its_d_aud_vsz_id -> its_d_aud_vsz.id  [its_d_aud_vsdzkz_audit_its_d_aud_vsz_id_its_d_aud_vsz_fk]
its_d_aud_vsdzkz_audit.staff_id -> hr_position.id  [its_d_aud_vsdzkz_audit_staff_id_hr_position_fk]
its_d_aud_vsdzkz_indicators.its_d_aud_vsdzkz_id -> its_d_aud_vsdzkz.id  [its_d_aud_vsdzkz_indicators_its_d_aud_vsdzkz_id_its_d_aud_vs_fk]
its_d_aud_vsdzkz_indicators.its_d_aud_vsz_id -> its_d_aud_vsz.id  [its_d_aud_vsdzkz_indicators_its_d_aud_vsz_id_its_d_aud_vsz_fk]
its_d_aud_vsfifo.company_id -> companies.id  [its_d_aud_vsfifo_company_id_companies_fk]
its_d_aud_vsfifo.created_by -> users.id  [its_d_aud_vsfifo_created_by_users_fk]
its_d_aud_vsfifo.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_vsfifo_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_vsfifo.object_audit_id -> its_cli.id  [its_d_aud_vsfifo_object_audit_id_its_cli_fk]
its_d_aud_vsfifo.project_id -> projects.id  [its_d_aud_vsfifo_project_id_projects_fk]
its_d_aud_vsfifo.representative_id -> users.id  [its_d_aud_vsfifo_representative_id_users_fk]
its_d_aud_vsfifo.req_id -> its_req.id  [its_d_aud_vsfifo_req_id_its_req_fk]
its_d_aud_vsfifo.staff_position_id -> staff_position.id  [its_d_aud_vsfifo_staff_position_id_staff_position_fk]
its_d_aud_vsfifo.users_companies_id -> users_companies.id  [its_d_aud_vsfifo_users_companies_id_users_companies_fk]
its_d_aud_vsfifo_audit.company_id -> companies.id  [its_d_aud_vsfifo_audit_company_id_companies_fk]
its_d_aud_vsfifo_audit.fio -> users.id  [its_d_aud_vsfifo_audit_fio_users_fk]
its_d_aud_vsfifo_audit.its_d_aud_vsfifo_id -> its_d_aud_vsfifo.id  [its_d_aud_vsfifo_audit_its_d_aud_vsfifo_id_its_d_aud_vsfifo_fk]
its_d_aud_vsfifo_audit.staff_id -> hr_position.id  [its_d_aud_vsfifo_audit_staff_id_hr_position_fk]
its_d_aud_vsfifo_indicators.its_d_aud_vsfifo_id -> its_d_aud_vsfifo.id  [its_d_aud_vsfifo_indicators_its_d_aud_vsfifo_id_its_d_aud_vs_fk]
its_d_aud_vsz.company_id -> companies.id  [its_d_aud_vsz_company_id_companies_fk]
its_d_aud_vsz.created_by -> users.id  [its_d_aud_vsz_created_by_users_fk]
its_d_aud_vsz.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_vsz_its_d_aud_work_doc_id_its_d_aud_work_doc_fk]
its_d_aud_vsz.object_audit_id -> its_cli.id  [its_d_aud_vsz_object_audit_id_its_cli_fk]
its_d_aud_vsz.project_id -> projects.id  [its_d_aud_vsz_project_id_projects_fk]
its_d_aud_vsz.representative_id -> users.id  [its_d_aud_vsz_representative_id_users_fk]
its_d_aud_vsz.req_id -> its_req.id  [its_d_aud_vsz_req_id_its_req_fk]
its_d_aud_vsz.staff_position_id -> staff_position.id  [its_d_aud_vsz_staff_position_id_staff_position_fk]
its_d_aud_vsz.users_companies_id -> users_companies.id  [its_d_aud_vsz_users_companies_id_users_companies_fk]
its_d_aud_vsz_audit.company_id -> companies.id  [its_d_aud_vsz_audit_company_id_companies_fk]
its_d_aud_vsz_audit.fio -> users.id  [its_d_aud_vsz_audit_fio_users_fk]
its_d_aud_vsz_audit.its_d_aud_pz_id -> its_d_aud_pz.id  [its_d_aud_vsz_audit_its_d_aud_pz_id_its_d_aud_pz_fk]
its_d_aud_vsz_audit.its_d_aud_vsz_id -> its_d_aud_vsz.id  [its_d_aud_vsz_audit_its_d_aud_vsz_id_its_d_aud_vsz_fk]
its_d_aud_vsz_audit.staff_id -> hr_position.id  [its_d_aud_vsz_audit_staff_id_hr_position_fk]
its_d_aud_vsz_indicator.its_d_aud_vsz_id -> its_d_aud_vsz.id  [its_d_aud_vsz_indicator_its_d_aud_vsz_id_its_d_aud_vsz_fk]
its_d_aud_vsz_indicators.its_d_aud_vsds_id -> its_d_aud_vsds.id  [its_d_aud_vsz_indicators_its_d_aud_vsds_id_its_d_aud_vsds_fk]
its_d_aud_vsz_indicators.its_d_aud_vsz_id -> its_d_aud_vsz.id  [its_d_aud_vsz_indicators_its_d_aud_vsz_id_its_d_aud_vsz_fk]
its_d_aud_weekly_report.company_id -> companies.id  [its_d_aud_weekly_report_company_id_companies_fk]
its_d_aud_weekly_report.created_by -> users.id  [its_d_aud_weekly_report_created_by_users_fk]
its_d_aud_weekly_report.doc_priority_id -> its_r_aud_doc_priority.id  [its_d_aud_weekly_report_doc_priority_id_its_r_aud_doc_priori_fk]
its_d_aud_weekly_report.its_d_aud_id -> its_d_aud.id  [its_d_aud_weekly_report_its_d_aud_id_its_d_aud_fk]
its_d_aud_weekly_report.project_id -> projects.id  [its_d_aud_weekly_report_project_id_projects_fk]
its_d_aud_weekly_report.representative_id -> users.id  [its_d_aud_weekly_report_representative_id_users_fk]
its_d_aud_weekly_report.req_id -> its_req.id  [its_d_aud_weekly_report_req_id_its_req_fk]
its_d_aud_weekly_report.staff_position_id -> staff_position.id  [its_d_aud_weekly_report_staff_position_id_staff_position_fk]
its_d_aud_weekly_report.users_companies_id -> users_companies.id  [its_d_aud_weekly_report_users_companies_id_users_companies_fk]
its_d_aud_weekly_report_ver.created_by -> users.id  [its_d_aud_weekly_report_ver_created_by_users_fk]
its_d_aud_weekly_report_ver.its_d_aud_weekly_report_id -> its_d_aud_weekly_report.id  [its_d_aud_weekly_report_ver_its_d_aud_weekly_report_id_its_d_fk]
its_d_aud_wg.company_id -> its_departments.id  [its_d_aud_wg_company_id_its_departments_fk]
its_d_aud_wg.its_d_aud_id -> its_d_aud.id  [its_d_aud_wg_its_d_aud_id_its_d_aud_fk]
its_d_aud_wg.users_id -> users.id  [its_d_aud_wg_users_id_users_fk]
its_d_aud_work_doc.company_id -> companies.id  [its_d_aud_work_doc_company_id_companies_fk]
its_d_aud_work_doc.created_by -> users.id  [its_d_aud_work_doc_created_by_users_fk]
its_d_aud_work_doc.its_d_aud_id -> its_d_aud.id  [its_d_aud_work_doc_its_d_aud_id_its_d_aud_fk]
its_d_aud_work_doc.project_id -> projects.id  [its_d_aud_work_doc_project_id_projects_fk]
its_d_aud_work_doc.representative_id -> users.id  [its_d_aud_work_doc_representative_id_users_fk]
its_d_aud_work_doc.req_id -> its_req.id  [its_d_aud_work_doc_req_id_its_req_fk]
its_d_aud_work_doc.staff_position_id -> staff_position.id  [its_d_aud_work_doc_staff_position_id_staff_position_fk]
its_d_aud_work_doc.users_companies_id -> users_companies.id  [its_d_aud_work_doc_users_companies_id_users_companies_fk]
its_d_aud_work_doc_list.entity_id -> entities.id  [its_d_aud_work_doc_list_entity_id_entities_fk]
its_d_aud_work_doc_list.its_d_aud_work_doc_id -> its_d_aud_work_doc.id  [its_d_aud_work_doc_list_its_d_aud_work_doc_id_its_d_aud_work_fk]
its_d_aud_zkk.company_id -> companies.id  [its_d_aud_zkk_company_id_companies_fk]
its_d_aud_zkk.created_by -> users.id  [its_d_aud_zkk_created_by_users_fk]
its_d_aud_zkk.its_aud_type_id -> its_r_aud_types_control.id  [its_d_aud_zkk_its_aud_type_id_its_r_aud_types_control_fk]
its_d_aud_zkk.its_d_aud_ctrl_kk_id -> its_d_aud_ctrl_kk.id  [its_d_aud_zkk_its_d_aud_ctrl_kk_id_its_d_aud_ctrl_kk_fk]
its_d_aud_zkk.its_d_aud_id -> its_d_aud.id  [its_d_aud_zkk_its_d_aud_id_its_d_aud_fk]
its_d_aud_zkk.project_id -> projects.id  [its_d_aud_zkk_project_id_projects_fk]
its_d_aud_zkk.representative_id -> users.id  [its_d_aud_zkk_representative_id_users_fk]
its_d_aud_zkk.req_id -> its_req.id  [its_d_aud_zkk_req_id_its_req_fk]
its_d_aud_zkk.staff_position_id -> staff_position.id  [its_d_aud_zkk_staff_position_id_staff_position_fk]
its_d_aud_zkk.users_companies_id -> users_companies.id  [its_d_aud_zkk_users_companies_id_users_companies_fk]
its_d_aud_zkk_tp_10.its_d_aud_zkk_id -> its_d_aud_zkk.id  [its_d_aud_zkk_tp_10_its_d_aud_zkk_id_its_d_aud_zkk_fk]
its_d_aud_zkk_tp_11.its_d_aud_zkk_id -> its_d_aud_zkk.id  [its_d_aud_zkk_tp_11_its_d_aud_zkk_id_its_d_aud_zkk_fk]
its_d_aud_zkk_tp_12.its_d_aud_zkk_id -> its_d_aud_zkk.id  [its_d_aud_zkk_tp_12_its_d_aud_zkk_id_its_d_aud_zkk_fk]
its_d_aud_zkk_tp_13.its_d_aud_zkk_id -> its_d_aud_zkk.id  [its_d_aud_zkk_tp_13_its_d_aud_zkk_id_its_d_aud_zkk_fk]
